timestamp,resource_type,url,method,headers
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/lib/json2.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/lib/CryptoJS.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/common.js?date=20220624,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/common-ui.js?date=20200428000001,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/common-string.js?date=20201217,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/common-channel.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/af/itraceraf.cfg.js?date=20200521,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/af/itraceraf.min.js?date=20200521,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/af/swfobject-min.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,script,https://members.lpoint.com/resources/js/util.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:07,xhr,https://www.lotteimall.com/mediapan/loadRightSkyWing.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
